iabCat,masculinity,interest,IgName,IgLevel1,IgLevel2,PinkMin,PinkAvg,PinkMax
Travel,963.0,6003077290493,Senegal,empty,"Travel, places and events",-35.42571799427637,36.27072619444138,36.30253039498925
Arts & Entertainment,962.0,6003246470267,ESP Guitars,Local Business,Business and industry,-2.784021216245503,11.75312389479975,13.059682927806087
Travel,961.0,6003270677085,Tampere,City,"Travel, places and events",18.97116489711447,28.01850442797469,31.473839026827058
Arts & Entertainment,960.0,6002936408172,Beat 'em up,Local Business,Sports and outdoors,288.89508667870996,52.90737020158046,87.49515310478455
Careers,959.0,6003006730219,Secretary,empty,Business and industry,1.9625468988786874,14.342384438035245,13.093472433812293
Automotive,958.0,6003354154330,BMW 3 Series (F30),Tour Agency,Hobbies and activities,5.147928636471413,14.333012225567819,15.296557265279088
Sports,957.0,6003705227690,World Rally Championship-3,empty,Sports and outdoors,25.21156028494759,19.504430147246943,34.220954085896764
Arts & Entertainment,956.0,6002973104974,The Elder Scrolls,Local Business,News and entertainment,-5.853076783391537,-2.41581967221751,-3.461071224630259
Science,955.0,6003584356438,Copper,empty,Shopping and fashion,0.1060563349122141,10.367355264465782,10.17714877841421
Law Government & Politics,954.0,6003297723930,European People's Party,Local Business,Lifestyle and culture,6.898690867927119,9.853430692947102,12.694940609007004
Travel,953.0,6003333811897,Adriatic Sea,Ocean,Lifestyle and culture,0.9374718198940164,11.052655030354249,11.913958228256568
Automotive,952.0,6003402673564,Need for Speed: Undercover,Movie,News and entertainment,38.85551849545206,-32.00193250113928,-27.36303382979623
Business,951.0,6003791861304,Omega,empty,News and entertainment,1.0589266841595257,20.599128087950714,18.373404997398243
Sports,950.0,6003452969986,Junior World Rally Championship,empty,Sports and outdoors,-3.794360005373641,-25.813824562571874,-14.178688501965308
Business,949.0,6002886482222,Goodyear Tire and Rubber Company,Local Business,Business and industry,2.756010381498019,4.270441811697436,7.465966569273093
Arts & Entertainment,948.0,6002969405568,Michael Jai White,Actor,People,3.2380215115068776,16.992722281015876,16.61593449387502
Sports,947.0,6003321626114,Netherlands national football team,Local Business,Sports and outdoors,13.64574925970742,-11.884531294858483,-5.369403099949503
Automotive,946.0,6003260790957,Paris Motor Show,empty,Lifestyle and culture,0.47019259936679464,1.0805348923034348,1.3336674788745766
Travel,945.0,6002910603572,Denver,empty,"Travel, places and events",28.75909222242717,2.670317360366985,5.909549160658104
Arts & Entertainment,944.0,6003053961645,Q-dance,Local Business,"Travel, places and events",-13.11717250977159,16.23605591005157,13.045727863043583
Arts & Entertainment,943.0,6003495843657,Halo (series),empty,News and entertainment,-1.253728132844492,23.232419484853004,42.79269516473502
Automotive,942.0,6003516668242,Spark plug,empty,"Travel, places and events",1.7156151047271029,6.633385075850254,5.94150129300094
Shopping,941.0,6003653599438,Wish,empty,Lifestyle and culture,4.1915344098657155,21.10275059283808,20.64478123344379
Law Government & Politics,940.0,6003352211460,Palestine,empty,"Travel, places and events",3.401587004102315,27.861389588035145,27.62039391039656
Hobbies & Interests,939.0,6002977492921,Bushcraft,empty,"Travel, places and events",-12.677756661413518,35.22053885997553,25.581910837747596
Arts & Entertainment,938.0,6003348142141,Brave (2012 film),Movie,News and entertainment,26.45679856256852,35.34317213212172,38.47658823157545
Travel,937.0,6003717220916,Rijeka,City,"Travel, places and events",4.011884684269509,11.884343704642642,11.271085323453756
Sports,936.0,6004894270206,Pep Guardiola,Government Organization,People,3.221612122212318,13.60614626249621,13.692003323881284
Travel,935.0,6002984629720,Polynesia,State/Province/Region,"Travel, places and events",-5.451017862654016,39.74965227433434,14.569603936273257
Education,934.0,6003377915437,Languages of China,empty,empty,4.68128093769005,-1.5990554678979212,-1.385843196767702
Arts & Entertainment,933.0,6003429355657,Installation art,Field of Study,Education,6.471368858885068,33.75425004917423,36.40365616384858
Automotive,932.0,6003342217587,Lexus IS,Local Business,Hobbies and activities,-5.864443499928999,-3.538621455788801,-4.7010373872654
Automotive,931.0,6003663722707,Kia Rio,Local Business,Hobbies and activities,0.21849204947792705,7.306026037495385,8.687638727145485
Arts & Entertainment,930.0,6003137088990,Guitar solo,Local Business,Hobbies and activities,-0.5717789755910145,23.45118187940892,23.49299015159251
Business,929.0,6003397768403,Orange S.A.,empty,Business and industry,35.24786327800657,-35.08747204457582,-21.77952584394139
News,928.0,6003119464658,RAI,empty,News and entertainment,15.988142777045613,39.39158588585807,34.44339029423005
Sports,927.0,6003017777450,Ultimate (sport),empty,Sports and outdoors,16.184874865418916,-13.530393914206936,-11.173300254571313
Arts & Entertainment,926.0,6018781180001,Jurassic World,empty,News and entertainment,41.41958296454327,27.87171135966802,34.31455548657071
Home & Garden,925.0,6003397778803,Grille,empty,Food and drink,2.240169452483786,2.200798099744931,3.1230980533516166
Travel,924.0,6004109614789,Himalayas,empty,"Travel, places and events",79.6376225375655,35.93511540173775,42.99112201410616
Science,923.0,6003152361830,Gravitation,empty,Business and industry,6.368739871879834,19.845316898858048,17.04684873228763
Law Government & Politics,922.0,6003332329637,George Washington,Politician,People,2.241718706277658,23.51160783430806,30.31454562223319
Law Government & Politics,921.0,6003302091628,Gulf War,empty,empty,36.56094272947949,39.66953296666894,29.11152676381878
Arts & Entertainment,920.0,6003049979681,Breakbeat,Local Business,News and entertainment,28.302050595739896,49.99053407332569,43.580398971695764
Automotive,919.0,6004411410510,Toyota 86,Cars,Hobbies and activities,41.40224469731522,8.74015984894989,22.05813591340002
Education,918.0,6003214089733,Facts,empty,News and entertainment,2.265372709206077,21.649632379666784,19.119648745101664
Sports,917.0,6006191181069,Free transfer (association football),empty,Sports and outdoors,3.3589016144195303,13.843631258528323,14.481387678118379
Society,916.0,6003142161361,Masculinity,empty,Education,-4.522283167626862,4.538703188013341,2.9162534905567186
Sports,915.0,6003169479349,Maria Sharapova,Athlete,People,-0.7434108321118906,4.147747672057342,5.404374885411226
Technology & Computing,914.0,6003437788002,Information and communications technology,empty,Business and industry,4.39862189689609,20.086177003076585,18.648623537257777
Science,913.0,6003349763159,Pest (organism),empty,Hobbies and activities,11.795817297965856,10.66821783599176,16.222554168150186
Sports,912.0,6003147742352,Heavyweight,empty,empty,2.6908500683111587,27.543844061596815,34.272639839094985
Education,911.0,6002961994646,Portuguese language,empty,Lifestyle and culture,6.2150909821220255,39.365682727007005,35.99531094830166
Health & Fitness,910.0,6003298435011,Noise,empty,News and entertainment,5.168329295840106,9.142863387278496,10.022295361841197
News,909.0,982584195120973,China Plus News,Media/News Company,empty,6.946778697700209,16.169098173704707,15.0605222940851
Automotive,908.0,6003108751384,Daihatsu,Local Business,Business and industry,8.80238252848021,5.461964593670055,8.624725178611087
Sports,907.0,6003176934233,Blackball (pool),empty,Sports and outdoors,45.686980957928554,-5.7491477845108445,7.490408150776577
Technology & Computing,906.0,6003126132949,Cascading Style Sheets,Local Business,Business and industry,-3.6778735569219245,-17.742380179957088,-28.645059361492578
Arts & Entertainment,905.0,6003114804426,TV Tokyo,Media/News Company,News and entertainment,38.93991373985747,96.53093118270469,91.66802450709952
Law Government & Politics,904.0,6003704069490,Estate (law),empty,Business and industry,5.3769741107839435,24.715168202206407,21.036601468784685
Pets,903.0,6003305660260,Goat,empty,Hobbies and activities,10.220472871573703,-29.541921489922053,-25.037420810894226
Arts & Entertainment,902.0,6002920841555,Buddy film,empty,News and entertainment,2.300016452043335,21.935211183403126,22.579815627536867
Science,901.0,6003502956825,Mars,empty,Hobbies and activities,8.228469801790101,19.19109554697606,19.843077019151597
Arts & Entertainment,900.0,6003396500564,Super Smash Bros.,Video Game,News and entertainment,2.878218912495543,8.405405214666557,11.22193180120346
Technology & Computing,899.0,6003190544284,Adobe Systems,Landmark & Historical Place,Business and industry,-5.34143082233234,-3.446265161510537,-0.7688278583999799
Automotive,898.0,6003247983613,Funeral director,empty,Business and industry,2.7219843351071593,8.118108680176777,7.910857852129766
Arts & Entertainment,897.0,6004601233703,Revolution (TV series),empty,News and entertainment,74.02719306402736,6.35004339832861,10.764366025933906
Hobbies & Interests,896.0,6003198780567,Dungeon crawl,Local Business,News and entertainment,5.168329295840106,3.865314595707595,3.3681706966244396
Sports,895.0,6003657023504,Submission wrestling,Sport,Sports and outdoors,33.46527034459745,2.649626164532076,3.5278497701857217
Science,894.0,6004054235348,Vibration,empty,Technology,1.3425742354999894,2.809673487230748,4.798781199343198
Hobbies & Interests,893.0,6003535510303,Gameplay of Pokémon,College & University,News and entertainment,24.61376997347574,22.181115766643703,29.09129671380032
Sports,891.0,6003268806788,Point (basketball),empty,Sports and outdoors,1.3707556742309457,26.536834814106026,27.83535466134323
Technology & Computing,890.0,6014211248022,Adobe Creative Cloud,Software,Business and industry,22.54418343011318,-5.086590561311613,-3.3486445745499758
Education,889.0,6003140662868,Zulu language,Language,Lifestyle and culture,4.700537478445028,-1.1081402363755668,-0.43268818992648184
Arts & Entertainment,888.0,6003182953366,Mixmag,Magazine,News and entertainment,4.587615614914213,8.26720474468703,8.400461258112871
Arts & Entertainment,887.0,6003264083875,Tiësto discography,Music,News and entertainment,2.4779841286860793,19.132420315661456,17.17597483230588
Automotive,886.0,6003007636373,Cutter (boat),empty,Lifestyle and culture,228.53965031111122,52.373335425258915,58.24942021500163
Home & Garden,885.0,6003169719685,Sand,empty,Hobbies and activities,1.4130967017396603,11.167599121195638,11.271085323453777
News,884.0,6003703825113,Investigative journalism,Local Business,Business and industry,6.10995178380656,-0.9099058146572387,0.2533208385970719
Sports,883.0,6004946005173,James Harden,Athlete,People,42.32077948949407,4.299691544016987,15.119974601677814
Sports,882.0,6003218286847,Handball,empty,Sports and outdoors,-0.41704395981898473,0.9841875513824462,1.4468311408931522
Sports,881.0,6003498354425,Detroit Pistons,Sports Team,Sports and outdoors,10.784430290792596,-10.450109604677275,-7.6583204344763605
Sports,880.0,6008141900564,Fox Sports 1,Local Business,News and entertainment,7.668836063562786,73.45036239892372,67.74322283560514
Arts & Entertainment,879.0,6003425387591,Extras (TV series),TV Show,News and entertainment,5.873401915338008,14.24382201840493,13.209639747153538
Education,878.0,6003368046741,University of North Carolina at Chapel Hill,Education,Education,-1.3520280577632802,-95.21166910834248,-84.08557080548913
Travel,877.0,6002998402782,Pattaya,empty,"Travel, places and events",7.092585322824282,25.48209891684728,28.220784320319677
Automotive,876.0,6003157619684,Mitsubishi Lancer,Cars,Hobbies and activities,11.701013145744087,-10.831162107136409,0.7598577200541601
Law Government & Politics,875.0,6003456768740,Political campaign,empty,Business and industry,13.404036439385417,8.184562722857317,10.133578296223247
Sports,874.0,6003760502478,Everton F.C.,empty,Sports and outdoors,32.45480021233956,-3.4893318947062113,7.1379493659355955
Society,873.0,6003059037532,South India,empty,Lifestyle and culture,41.345790955448024,26.817318995248524,27.555666716697402
Food & Drink,872.0,6003146729229,Distilled beverage,empty,Food and drink,1.5752761126198667,1.1876956815444837,2.537056514187829
Sports,871.0,6002934056059,Ayrton Senna,Athlete,People,3.6595669409950435,8.20848285743566,8.923556315648522
Real Estate,870.0,6003431352069,Villa,empty,Hobbies and activities,2.67124648592288,27.262662166406276,25.91614180781526
Technology & Computing,869.0,6003855069760,Chromium,empty,Hobbies and activities,1.718314689567571,8.836253352756994,7.98616135689702
Shopping,868.0,6003668645918,Best Buy,empty,Business and industry,-10.811709824202682,30.333101460857907,31.237796984552407
Home & Garden,867.0,6003738311104,Beams,empty,Business and industry,9.323093954974382,4.366597043231511,2.8954777249565136
Sports,866.0,6003401638747,Confederation of African Football,empty,Sports and outdoors,0.7923677754818423,5.623837066431453,8.963821069357579
Law Government & Politics,865.0,6003362746697,Mesopotamia,Local Business,Lifestyle and culture,-7.818690533085201,24.705684254474907,21.58886408012897
Arts & Entertainment,864.0,6003243289788,Ali (actor),empty,People,-10.160747215253426,34.12951150790181,28.107427053045143
Sports,863.0,6003541754073,2018 Winter Olympics,Local Business,Sports and outdoors,4.549036199229857,34.53940025209442,32.29261691125439
Business,862.0,6003009268368,Deutsche Telekom,Telecommunication Company,Business and industry,-15.457461823470778,40.059552982675456,37.383390584810186
Arts & Entertainment,861.0,6003298812694,robert downey jr,Artist,People,2.0856591333851746,20.71644730300657,18.448898946372264
Arts & Entertainment,860.0,6008520720763,Adam Driver,Artist,People,100.89191586047664,4.814940246650176,-6.785649715784323
Food & Drink,859.0,6003429737340,Jack Daniel's Tennessee Whiskey,Wine/Spirits,Food and drink,1.3955247271131395,7.2652865933478505,7.612094220412194
Business,857.0,6003205837230,Sotheby's,Auction House,Business and industry,1.2825665774876307,6.634831551746284,13.383250330982591
Automotive,856.0,6003373835725,Kia Optima,Cars,Hobbies and activities,4.584106353800145,19.64097003613502,20.517782938385412
Automotive,855.0,6003333192832,Kia Cee'd,Local Business,empty,10.229509312814812,-48.87001705310087,-35.739121276512066
Home & Garden,854.0,6002979893723,Renovation,empty,Business and industry,0.3453212988900439,18.91192624750216,19.54063361897167
Health & Fitness,853.0,6003685682056,Biceps,empty,Fitness and wellness,12.910277310373088,23.21446620208454,25.965676595352424
Law Government & Politics,852.0,6003484802831,Rotary International,Charity Organization,Business and industry,3.1428460134159084,21.479451499194845,21.520370867577697
Real Estate,851.0,6003328429697,Renting,empty,News and entertainment,2.150142845316618,11.797101072506122,12.941448523633651
Sports,850.0,6003460264225,Eurosport 2,Local Business,News and entertainment,267.28528660362963,116.67195419488318,125.83076885531807
Automotive,849.0,6020340733288,Toyota Harrier,Local Business,Hobbies and activities,-2.6194040097016327,-34.74654456164308,-30.442265401222052
Travel,848.0,6003535179473,"Lynchburg, Tennessee",City,"Travel, places and events",8.139986150480095,-3.742019613575902,-1.353802308866419
Sports,847.0,6003441130301,Chennai Super Kings,empty,Sports and outdoors,-16.698326008516776,6.66366659087248,15.412817270984071
Sports,846.0,6003210172861,Kitesurfing,empty,Sports and outdoors,1.4094175567078426,0.7405306189863585,0.3671098195303055
Arts & Entertainment,845.0,6003293729411,Spinnin' Records,Record Label,News and entertainment,-3.547129158186406,5.479513449943191,4.6723122215100785
Arts & Entertainment,844.0,6003180089533,Camera phone,empty,Technology,4.019150573005803,12.64648464287942,15.515757643087916
Business,843.0,6003119022668,Totalisator Agency Board,Local Business,Business and industry,25.669815015148487,-76.83437844955608,-58.25128150403267
Law Government & Politics,842.0,6003313566369,Prime Minister of Cambodia,Government Official,empty,4.530800727907652,14.733825217766093,13.494613653541876
Travel,841.0,6003188270601,Chiang Mai,empty,"Travel, places and events",4.1067370798676475,9.469656797279264,8.869223013353789
Personal Finance,840.0,6003739713691,Car finance,empty,Business and industry,-1.0917235235577698,31.70188890412037,27.805957395708184
Arts & Entertainment,839.0,6003285346743,Need for Speed: Shift,Gaming Video Creator,News and entertainment,5.612054910731887,-14.151325665389649,-0.32672929684860774
Technology & Computing,838.0,6003230402030,Channel (communications),empty,empty,3.148523842137937,2.3745312102148635,10.541614276789595
Technology & Computing,837.0,6003497292057,Monocular,empty,empty,138.19128948649816,-6.2112147302262875,3.0186794638134815
Sports,836.0,6003433095839,Brazil national under-23 football team,Sports Team,Sports and outdoors,5.960889220631269,14.959728671196336,14.126106270642506
Sports,835.0,6003335330557,Copa América,empty,Sports and outdoors,259.05197519032276,38.33195685453454,44.45946652397356
Business,834.0,6003331677371,Production company,empty,Business and industry,6.43516389174717,8.247429812000988,14.503934439060645
Technology & Computing,833.0,6003340806393,Wide-angle lens,empty,Business and industry,-2.358746531336023,16.869422588389845,17.60394352213068
Health & Fitness,832.0,6003945341360,Functional training,empty,Business and industry,-1.1436085008985957,15.211738498418647,15.701534610197356
Arts & Entertainment,831.0,6018455577844,Ant-Man (film),Movie,News and entertainment,1.3272609343720516,8.65429169765741,7.3696318457827665
Arts & Entertainment,830.0,6002984514323,Tyga,empty,People,1.1787960031800533,-8.25808031866789,-7.625305706862505
Shopping,829.0,6003420646453,Ranker,empty,Business and industry,5.921756834385289,26.429609509656967,27.726184828832263
Religion & Spirituality,828.0,6003655521294,Zionism,empty,Education,2.4668210818582823,12.84262733395981,12.234252732300384
Technology & Computing,827.0,6003075029529,Freeview (UK),empty,Business and industry,12.936300796316198,31.868782119493208,28.086689315073222
Law Government & Politics,826.0,6003283665579,Invasion,empty,empty,8.981006402135659,12.557851820677067,12.504743863760432
Law Government & Politics,825.0,6003420782231,Mikheil Saakashvili,Politician,People,4.8624694309141905,3.292292817393868,4.351920760204726
Arts & Entertainment,824.0,6003232941285,Music technology,Field of Study,Education,-5.2192684551295985,-1.9144246994807657,5.660463419216825
Arts & Entertainment,823.0,6003319673648,Comedy Club (Russia),TV Show,News and entertainment,-11.990089273922461,-26.45825185480819,-22.698884760628392
Sports,822.0,6003533331798,Jet Ski,Local Business,Sports and outdoors,0.0850246682480251,-2.829676150619834,-1.8001868981010158
Technology & Computing,821.0,6003278073971,IP camera,Local Business,empty,-2.6651058985900655,11.884343704642642,15.747688618805814
Personal Finance,820.0,6003102952640,Budget,empty,Lifestyle and culture,15.907178601445683,17.412256577672384,16.680051179703025
Travel,819.0,6003529725057,Klaipėda,City,"Travel, places and events",0.15638362182948243,22.761833331737865,23.52103686880025
Food & Drink,818.0,6003469728603,Gin,empty,Food and drink,16.269055887586212,-12.649366777472475,-2.2728335529602983
Arts & Entertainment,817.0,6003657281638,Album,empty,empty,8.319847445791723,22.761833331737865,22.630149605811905
Business,816.0,6003304520660,Turnkey,empty,empty,2.9941897831110986,25.941560634072992,26.01563590859721
Automotive,815.0,6003521758570,Impala,empty,Hobbies and activities,-26.198808390159055,27.907649694845137,26.157992331435022
News,814.0,6003012321997,Manchester Evening News,Newspaper,News and entertainment,0.6761566329061168,12.131316790778808,11.71256595057485
Technology & Computing,813.0,6003155349105,High-definition television,empty,Technology,0.23933144072440354,22.24452205126825,21.77083326455997
Automotive,812.0,6003425042554,Hyundai Santa Fe,Tour Agency,Hobbies and activities,2.729991610972186,20.28294912680358,18.388642291531067
Business,811.0,6003115146192,Volvo Construction Equipment,"Automotive, Aircraft & Boat",Business and industry,-4.083220916121702,30.51626487379972,33.11029672344659
Pets,810.0,6003305361660,Trout,empty,empty,-3.2325795570487283,3.3839768212703265,7.271941418796377
Hobbies & Interests,809.0,6015486277172,Hay Day,empty,News and entertainment,-1.120902446610137,21.699652273415833,15.545691756330486
Arts & Entertainment,808.0,6003647531513,Fight Club,Movie,News and entertainment,-22.979672962490078,27.355064606344257,23.00222610271051
Law Government & Politics,807.0,6003102341670,President of Ukraine,Local Business,People,0.22446585435759375,14.558839848545432,16.558124760907297
Automotive,806.0,6003215582724,Crankshaft,empty,"Travel, places and events",3.2159131961869827,9.452654838063605,8.647216076727693
Education,805.0,6003702733891,Pashto language,Language School,Lifestyle and culture,-0.44465852255399946,9.391437626278734,10.075494467601292
Education,804.0,6003241686011,Xhosa language,Local Business,Lifestyle and culture,-0.6103112541740534,16.79607249098462,17.130057915497737
Technology & Computing,803.0,6003140765017,Wireless speakers,empty,Technology,-2.74473583996169,2.06648395613594,3.055532930293101
Business,802.0,6003284619527,Venture capital,empty,Business and industry,2.66825963606643,5.0624540152908795,8.280189015447833
Arts & Entertainment,801.0,6003315627599,Arthur (TV series),empty,News and entertainment,17.936438843301058,-0.8212857359284865,1.232102108795794
Society,800.0,6003159832085,Propaganda,empty,Hobbies and activities,3.0620000240036878,18.87022960432629,19.505229845931087
Hobbies & Interests,799.0,6003111515440,Model car,Local Business,Hobbies and activities,5.069005892600986,11.556641914613081,10.11126495959656
Arts & Entertainment,798.0,6003376562405,Paul (film),empty,News and entertainment,14.163927005904492,43.83139377809412,38.71262315595305
News,797.0,6002951119450,Angola,empty,"Travel, places and events",1.7667745718156853,2.148128041081079,0.6756581938585423
Science,796.0,6003444528340,Hybrid (biology),empty,"Travel, places and events",15.14800208483626,11.730879344253092,13.611260732799975
Hobbies & Interests,795.0,6003436499370,Die-cast toy,Local Business,Shopping and fashion,39.54863667632473,27.02468720946907,25.87706284844093
Travel,794.0,6003207265286,Tokyo,empty,"Travel, places and events",11.421563683172712,1.093127416109135,2.8920832412720245
Technology & Computing,793.0,6003142923161,Analog signal,empty,Hobbies and activities,5.5997321917491645,9.154364504957009,8.490091255882852
Food & Drink,792.0,6003122006734,Irish whiskey,empty,Food and drink,-16.200417483154247,5.1416660179722005,3.686380958754281
Sports,791.0,6003271067102,Kevin De Bruyne,Athlete,People,4.404939074237272,-2.6699225234930606,0.05492810264858683
Technology & Computing,790.0,6003166738415,Handsfree,Local Business,Technology,6.62977417971473,24.884345058811366,22.917873133369778
Arts & Entertainment,789.0,6003004222619,Sasuke Uchiha,Local Business,News and entertainment,-1.9170690917831332,16.51453339991044,14.789809955073535
Automotive,788.0,6003286937941,Dunlop Tyres,Local Business,Business and industry,-0.6998480819356456,15.441218205479984,16.23271098854292
Automotive,787.0,6003350358639,Honda Integra,Local Business,Hobbies and activities,3.2583431006714303,10.426692612660304,9.667732570897382
Food & Drink,786.0,6003666333838,Bait (luring substance),empty,Hobbies and activities,3.5690914575629007,13.954539458569881,13.519174254849933
Science,785.0,6003333062237,Pythonidae,Local Business,Hobbies and activities,2.9009865842080353,16.721539123469718,15.587458613756256
Business,784.0,6003306942514,Patek Philippe & Co.,Jewelry & Watches Company,Business and industry,1.9837302429967116,12.926126193386377,13.799418191870238
Sports,783.0,6003325009643,São Paulo FC,empty,Sports and outdoors,15.148637379616572,30.128064318510553,23.806543250679347
Technology & Computing,782.0,6003307957345,Avast!,empty,Technology,-27.111519512322772,2.363961360506985,0.41742414382575
Arts & Entertainment,781.0,6003190733001,Two and a Half Men,TV Show,News and entertainment,-1.46986552915204,-11.960719613165129,-11.780170108026645
Arts & Entertainment,780.0,6003195873098,Dream Theater,Musician/Band,People,46.200423987531615,109.0881770152341,110.56718239554998
Arts & Entertainment,779.0,6003398008441,The Others (2001 film),Movie,News and entertainment,-157.67590335605058,-34.524636870603786,-30.855488592263107
Pets,778.0,6003280390241,Pit bull,empty,Hobbies and activities,0.4381041138727408,26.369653026470154,24.79717561155826
Travel,777.0,6003057489720,Autobahn,empty,empty,2.536319494226927,20.780670777228515,22.04782917717366
Arts & Entertainment,776.0,6003156387833,Rambo: First Blood Part II,Movie,News and entertainment,2.892318154125541,1.7479315405857865,3.775227984263061
Sports,775.0,6004569742395,NBA 2K (series),Video Game,News and entertainment,0.48117285763114676,22.184372845229618,26.143075843705326
Personal Finance,774.0,6003132804217,Value (economics),empty,Business and industry,3.472437580627946,6.716827290887894,7.136120242757648
Education,773.0,6002985623320,University of Miami,College & University,Education,-6.246758684581367,-10.81282125948836,-7.738471508700679
Arts & Entertainment,772.0,6003287275676,ProSieben,TV Network,News and entertainment,-9.222829368258623,36.41109456526188,38.22549098367753
Automotive,771.0,6002839645679,Komatsu Limited,Local Business,Business and industry,120.12510088006158,19.484920127157373,31.169398067434187
Sports,770.0,6003219149085,2016 Summer Olympics,empty,Hobbies and activities,2.8290834115428587,13.194082671400587,12.638663245799929
Travel,769.0,6003901825066,Eastern Time Zone,empty,Lifestyle and culture,3.265105190954869,15.04535168696265,13.134448338465821
Arts & Entertainment,768.0,6003112225035,Kai Greene,Athlete,People,102.29522752636187,-11.56034469863057,19.054067177550742
Technology & Computing,767.0,6003448600791,Mod (video gaming),empty,empty,-0.67828793997323,9.645477933349916,9.862601056033704
Science,766.0,6003049165956,Evolutionary psychology,empty,Education,6.85605598925495,16.85890895389838,19.42846367485013
Sports,765.0,6003854203652,Tifo,empty,Hobbies and activities,1.9049251357236512,14.13424179912148,14.449403975182793
Personal Finance,764.0,6003549338642,EToro,Investment Management Company,Business and industry,14.527691926245321,22.384896089911628,27.296020765430676
Arts & Entertainment,763.0,6003416428751,Freestylers,Local Business,News and entertainment,98.48391854516531,31.73665214439936,37.53452405336367
Law Government & Politics,762.0,6003208806686,Baghdad,empty,"Travel, places and events",-7.229075623513507,-4.797701051902583,-2.9709710708138264
Automotive,761.0,6004181189495,Audi S6,Local Business,Hobbies and activities,-1.2389006061071748,2.6967180266367174,3.471083007773789
Automotive,760.0,6003318760818,Volkswagen Scirocco,Local Business,Hobbies and activities,10.815043225950982,-0.03587408252174651,1.3089506051511737
Business,759.0,6004233956587,Business administration,empty,People,1.2608336667881526,-10.347707250736441,-7.873845388612276
Arts & Entertainment,758.0,6002985594520,Rayman,Local Business,News and entertainment,-13.174465637435386,-4.115349853210804,-3.8802814474982443
Arts & Entertainment,757.0,6003147545349,Kollegah,Public Figure,People,-0.17349296456651275,8.663568257382877,9.520978945599962
Shopping,756.0,6003258029969,Zoosk,empty,News and entertainment,2.4139715195593228,15.313763085658342,11.531498125389886
Sports,755.0,6003396994283,Sledding,Local Business,Sports and outdoors,6.30948774005625,34.53997600800325,32.31033255039881
Arts & Entertainment,754.0,6003206625081,John Boyega,Artist,People,226.5809587058319,77.647479506503,82.37107633581483
Sports,753.0,6003138135990,Detroit Lions,Sports Team,Sports and outdoors,13.640982069753115,18.20917024944082,27.381958891301643
Technology & Computing,752.0,6003346945474,DualShock,empty,News and entertainment,4.291708818349871,16.199082409774586,14.625248290014301
Technology & Computing,751.0,6003242894788,Apple TV,empty,Technology,0.8677216888966831,9.844663233820707,-7.913076473973606
Arts & Entertainment,750.0,6003195195498,Andy Serkis,Author,People,-15.78753652267998,11.616302143840414,12.376728444413198
Careers,749.0,6002970057521,Screenwriter,empty,Business and industry,3.86510179008728,8.929245143778395,11.158798983571987
Hobbies & Interests,748.0,6014227672728,Dude Perfect,empty,News and entertainment,-14.99293413250351,26.67718142126918,14.021052909658417
Business,747.0,6003154862705,Dean and Dan Caten,Public Figure,People,7.929620017850434,-40.24670333710435,-30.27148932592948
Sports,746.0,6003206832430,The Stig,Local Business,News and entertainment,5.708990012537901,10.901295798390004,10.453135734319929
Hobbies & Interests,745.0,6003372678995,Poker tournament,empty,News and entertainment,-5.461367171346251,9.397058059272311,8.79689803635596
Food & Drink,743.0,6003288000941,Vineyard,empty,Food and drink,7.049726267227639,20.149500606384642,15.961791165056454
Education,742.0,6002950191974,Sotho language,Language,Lifestyle and culture,5.365882941743051,14.622258937319488,15.787073192270668
Law Government & Politics,741.0,6003473103463,International News Service v. Associated Press,empty,"Travel, places and events",10.699788724735349,36.630999852478055,13.864701492461897
Automotive,740.0,6003371359535,Automotive battery,Local Business,Hobbies and activities,1.764712491488219,16.27982119695939,17.306760150808422
Science,739.0,6003325983606,Semiconductor,Local Business,Business and industry,6.335854885859932,-50.468360575706065,-42.55979428519777
Sports,738.0,6003066297070,Borussia Mönchengladbach,Landmark & Historical Place,Sports and outdoors,-6.021168047461063,9.224549182055075,31.411938309961158
Society,737.0,6002972120994,"Punjab, India",empty,"Travel, places and events",-42.10826101378687,13.25894306034769,11.363723073921967
Technology & Computing,736.0,6002864947022,Telegram,Community,empty,-271.7767461378424,-26.966737308525445,-65.9151206806216
Home & Garden,735.0,6003437523554,Terraced house,empty,Lifestyle and culture,5.814890267153935,40.18740926693879,36.34950824382148
Pets,734.0,6003247000367,Territory (animal),empty,News and entertainment,3.977266869866421,27.218596689645892,28.20371861870399
Sports,733.0,6003147886326,Southampton F.C.,empty,Sports and outdoors,-8.228829600303337,38.94256869647674,32.148736285135094
Technology & Computing,732.0,6004239325295,Web search engine,empty,Business and industry,14.035627639898856,24.04904387751058,23.061067785812327
Law Government & Politics,731.0,6003181093550,Confederate States of America,Country,Business and industry,3.1263965466202452,8.600220158723216,8.085742822668335
Society,730.0,6003647670546,Wales,empty,"Travel, places and events",4.613449292497122,24.97519844320339,23.68066583373963
Travel,729.0,6004175853162,Perth,empty,"Travel, places and events",-26.360842370862535,12.41958041920874,9.677882919368427
Business,728.0,6002979852920,Mobile network operator,empty,Technology,5.0802220141127234,8.835928177212216,16.9448585845118
Automotive,726.0,6003318752163,MAN Truck & Bus,Local Business,Business and industry,1.6808223846392318,5.679715155083398,7.463502182466998
